,Site ID,Local ID,Reg. ID,DTW (ft),WL Elev (ft amsl),WL Date,Data Type,Well Depth (ft),Case Dia (in),Water Use,Drill Date,latitude,longitude
FALSE,3.20706E+14,D-15-25 22ADA,603002,66.7,4109.3,12/10/2014,STANDARD,80,8,DOMESTIC,2/17/1978,32.118333,109.773611
FALSE,3.20725E+14,D-15-25 14CCD2,611202,63.8,4113.2,12/3/2014,STANDARD,,14,STOCK,,32.123611,109.770278
FALSE,3.2075E+14,D-15-26 18BDB,626669,250.2,3971.8,11/30/2005,STANDARD,600,16,UNUSED,6/26/1972,32.132417,109.734417
FALSE,3.20753E+14,D-15-25 13ADD2,626664,,,,STANDARD,150,,IRRIGATION,,32.131389,109.738889
FALSE,3.20759E+14,D-15-27 16BCB,616043,628.7,4186.3,2/14/1995,STANDARD,642,6,STOCK,,32.133056,109.6025
FALSE,3.20801E+14,D-15-26 18ACB,626667,150,4080,11/30/2005,STANDARD,500,16,IRRIGATION,1/3/1974,32.13375,109.730361
FALSE,3.20803E+14,D-15-25 14AAD2,,,,,STANDARD,,8,DOMESTIC,,32.134167,109.756389
FALSE,3.20812E+14,D-15-26 17AAA,628498,327,3998,12/8/1999,STANDARD,507,16,IRRIGATION,3/28/1959,32.137222,109.705833
FALSE,3.20825E+14,D-15-26 08DCB,616035,309.2,3990.8,12/8/1999,STANDARD,603,16,UNUSED,9/8/1960,32.14,109.711667
FALSE,3.20837E+14,D-14-23 09CBC,632518,191.4,4327.6,12/2/2014,STANDARD,600,8,DOMESTIC,8/1/1975,32.229222,110.011472
FALSE,3.20847E+14,D-15-27 11ADD2,636862,39.4,4998.6,12/13/2005,STANDARD,90,8,STOCK,,32.146167,109.55225
FALSE,3.20905E+14,D-15-26 07ABB,,105.9,4129.1,11/30/2005,STANDARD,150,12,STOCK,12/27/1977,32.151583,109.730389
FALSE,3.20928E+14,D-15-27 04CBB,,135.5,4899.5,12/12/2005,STANDARD,,8,UNUSED,,32.158222,109.602083
FALSE,3.20934E+14,D-15-25 02ADD,608129,42.9,4126.1,12/18/2014,STANDARD,102,8,STOCK,,32.159417,109.756194
FALSE,3.20936E+14,D-15-24 06BCD,805442,83.7,4106.3,2/2/2021,STANDARD,150,6,STOCK,4/9/1984,32.159083,109.939056
FALSE,3.20948E+14,D-15-26 05ACB1,,297.4,4016.6,12/7/1999,STANDARD,503,16,UNUSED,11/2/1958,32.162222,109.711667
FALSE,3.2103E+14,D-14-27 32ACA2,602266,48.7,5061.3,1/18/1990,STANDARD,70,6.5,DOMESTIC,,32.175,109.608333
FALSE,3.21034E+14,D-14-27 35BDB,,,,,STANDARD,,48,DOMESTIC,,32.176111,109.563611
FALSE,3.21047E+14,D-14-24 31BAB,,,,,STANDARD,,8,STOCK,,32.180222,109.937028
FALSE,3.21048E+14,D-14-23 36BA,801303,40,4170,7/13/1951,STANDARD,80,,STOCK,,32.18,109.952222
FALSE,3.21148E+14,D-14-26 20CCB,609832,242.7,4032.3,12/10/2014,STANDARD,500,8,STOCK,,32.196972,109.720861
FALSE,3.21205E+14,D-14-26 19DAA,609497,135,4144,8/15/1965,STANDARD,600,16,UNUSED,8/15/1965,32.202222,109.721944
FALSE,3.21213E+14,D-14-23 24ACC,610876,199.5,4048.5,1/20/2021,STANDARD,470,16,STOCK,6/28/1977,32.203804,109.950775
FALSE,3.21322E+14,D-14-26 14ABA,,,,,STANDARD,,,STOCK,,32.222778,109.660556
FALSE,3.21324E+14,D-14-26 18AAA,603161,249.8,4028.2,11/29/2005,STANDARD,542.5,16,UNUSED,3/2/1975,32.223917,109.722083
FALSE,3.2133E+14,D-14-23 09DDD,,372.8,4063.2,12/3/2014,STANDARD,,,DOMESTIC,,32.225722,109.996028
FALSE,3.21348E+14,D-14-24 10CAA,637960,37.2,4134.8,11/30/1999,STANDARD,80,10,UNUSED,,32.23,109.884444
FALSE,3.21405E+14,D-14-24 11ADA,,,,,STANDARD,,12,DOMESTIC,,32.234722,109.858056
FALSE,3.21406E+14,D-14-25 08BBD,,,,,STANDARD,1500,,UNDETERMINED,,32.235,109.820833
FALSE,3.21406E+14,D-14-23 11ACB,,,,,STANDARD,,10,UNUSED,,32.235,109.968611
FALSE,3.21413E+14,D-14-24 11BBB2,,19,4154,6/1/1958,STANDARD,100,8,STOCK,6/1/1958,32.236944,109.874444
FALSE,3.21435E+14,D-14-24 02CAD,641936,45.3,4127.7,1/20/2021,STANDARD,100,12,DOMESTIC,3/30/1966,32.243083,109.86675
FALSE,3.21447E+14,D-14-25 06BCC1,,24.9,4141.1,1/15/1990,STANDARD,,6,UNUSED,,32.246389,109.84
FALSE,3.2151E+14,D-14-24 02BAA,,22.5,4156.5,2/22/1952,STANDARD,114,18,IRRIGATION,2/22/1952,32.252778,109.868611
FALSE,3.21521E+14,D-13-24 34DDA1,631246,44.8,4135.2,2/7/1973,STANDARD,82,8.62,DOMESTIC,2/7/1973,32.255833,109.875
FALSE,3.21522E+14,D-13-25 31CCA,,,,,STANDARD,79,,UNDETERMINED,,32.256111,109.8375
FALSE,3.21537E+14,D-13-25 31CBB,,,,,STANDARD,1990,,PUBLIC SUPPLY,3/1/1965,32.260278,109.841111
FALSE,3.21537E+14,D-13-24 33DBA,,36,4154,6/8/1953,STANDARD,148,16,IRRIGATION,6/8/1953,32.260278,109.896944
FALSE,3.21604E+14,D-13-25 32ABA1,,35.6,4137.4,11/29/1999,STANDARD,,8,DOMESTIC,,32.267778,109.811389
FALSE,3.21632E+14,D-13-25 29ACC,,,,,STANDARD,,,UNDETERMINED,,32.275556,109.814167
FALSE,3.21632E+14,D-13-24 28ADD1,631722,,,,STANDARD,,,DOMESTIC,,32.275528,109.893528
FALSE,3.21633E+14,D-13-24 26BCC,600701,,,,STANDARD,,,DOMESTIC,,32.275833,109.873333
FALSE,3.21652E+14,D-13-24 27AAA,,,,,STANDARD,,,UNDETERMINED,,32.281111,109.876111
FALSE,3.21658E+14,D-13-24 24DDD,516344,56,4127,11/30/1999,STANDARD,97,8,UNUSED,4/15/1987,32.283111,109.841861
FALSE,3.21721E+14,D-13-25 21DBB,,,,,STANDARD,,,UNDETERMINED,,32.289167,109.797222
FALSE,3.21736E+14,D-13-25 21ACB,611246,128.2,4083.8,12/7/2005,STANDARD,500,16,UNUSED,,32.293417,109.797028
FALSE,3.21738E+14,D-13-24 21AAC,,387,3788,6/10/1971,STANDARD,478,16,IRRIGATION,6/10/1971,32.293889,109.844444
FALSE,3.21747E+14,D-13-25 21ABB,800518,140.5,4082.5,12/7/2005,STANDARD,283,16,PUBLIC SUPPLY,1/15/1968,32.296694,109.797139
FALSE,3.21747E+14,D-13-24 21ABA,,97,4106,12/8/2005,STANDARD,160,16,UNUSED,11/6/1952,32.296778,109.898889
FALSE,3.21801E+14,D-13-24 13DCA,,,,,STANDARD,,,UNDETERMINED,,32.300278,109.845556
FALSE,3.2181E+14,D-13-24 17CBB,625767,132,4080,12/3/2014,STANDARD,500,16,IRRIGATION,12/23/1957,32.304083,109.926111
FALSE,3.21822E+14,D-13-24 13ADB,,70.2,4123.8,11/30/1999,STANDARD,,6,STOCK,,32.3075,109.843333
FALSE,3.21836E+14,D-13-24 14AAA,,,,,STANDARD,,,UNDETERMINED,,32.31,109.859444
FALSE,3.21838E+14,D-13-24 14BBB,,80,4126,7/15/1963,STANDARD,146,14,IRRIGATION,7/15/1963,32.310556,109.874722
FALSE,3.2184E+14,D-13-24 15BBA1,,112.8,4095.2,12/8/2005,STANDARD,164,16,UNUSED,,32.311222,109.888556
FALSE,3.2184E+14,D-13-24 18AAB,625764,158.5,4055.5,1/21/2021,STANDARD,380,16,IRRIGATION,7/25/1975,32.311194,109.928778
FALSE,3.21905E+14,D-13-24 08DBB1,,118.9,4097.1,2/3/1966,STANDARD,325,16,DOMESTIC,8/29/1953,32.318056,109.917778
FALSE,3.21933E+14,D-13-24 11ABB2,,99.5,4111.5,11/30/1999,STANDARD,1350,14,UNUSED,4/1/1964,32.325861,109.866083
FALSE,3.21933E+14,D-13-24 09ABB2,,155.8,4060.2,12/10/2014,STANDARD,250,16,UNUSED,2/1/1956,32.325722,109.898917
FALSE,3.21959E+14,D-13-24 04CAB1,,,,,STANDARD,43,16,UNUSED,,32.333083,109.904639
FALSE,3.22003E+14,D-13-24 06ACD,,,,,STANDARD,,,UNDETERMINED,,32.334167,109.931944
FALSE,3.22024E+14,D-13-24 02BAA,,92.6,4134.4,1/16/1990,STANDARD,,8.5,UNUSED,,32.34,109.859167
FALSE,3.22027E+14,D-12-24 31CCD,,,,,STANDARD,124,16,IRRIGATION,3/19/1948,32.340833,109.940278
FALSE,3.22037E+14,D-12-24 33CCB,,177.4,4045.6,12/2/2014,STANDARD,,6,UNUSED,,32.343806,109.909861
FALSE,3.22048E+14,D-12-24 34DBB,,73,4154,12/22/1951,STANDARD,200,18,UNUSED,12/22/1951,32.347222,109.883889
FALSE,3.22049E+14,D-12-24 33CBB1,,113.4,4112.6,12/1/1994,STANDARD,142,16,UNUSED,3/1/1944,32.347556,109.909278
FALSE,3.22049E+14,D-12-24 31CBC,,55,4181,4/7/1948,STANDARD,150,16,IRRIGATION,4/7/1948,32.345278,109.943333
FALSE,3.22051E+14,D-12-24 32CBA,,117.4,4109.6,1/16/1990,STANDARD,,12,UNUSED,,32.3475,109.923056
FALSE,3.221E+14,D-12-24 34ADA,,74.2,4165.8,3/22/1961,STANDARD,875,16,IRRIGATION,7/1/1958,32.35,109.876111
FALSE,3.22112E+14,D-12-25 34BAB,615860,47.5,4348.5,12/6/2005,STANDARD,84,6,STOCK,,32.353222,109.786056
FALSE,3.22112E+14,D-12-24 33ABB,,139.3,4089.7,12/2/1999,STANDARD,132,16,IRRIGATION,4/1/1945,32.354722,109.900833
FALSE,3.22113E+14,D-12-24 34BAA2,,86,4152,7/1/1954,STANDARD,301,16,IRRIGATION,7/1/1954,32.353611,109.884722
FALSE,3.22115E+14,D-12-23 36AAA,805849,102.6,4135.4,3/7/1956,STANDARD,,8,UNUSED,,32.354167,109.944167
FALSE,3.22139E+14,D-12-24 28DBB,,114.28,4185.72,2/5/1964,STANDARD,130,16,IRRIGATION,,32.360833,109.899444
FALSE,3.22141E+14,D-12-24 30CBA,610722,162.4,4079.6,12/1/2005,STANDARD,216,16,UNUSED,1/31/1953,32.362056,109.940889
FALSE,3.22143E+14,D-12-24 30CAB2,610717,147.2,4093.8,11/30/1994,STANDARD,3110,16,IRRIGATION,,32.361944,109.939167
FALSE,3.22144E+14,D-12-23 25CAA,628511,181.5,4069.5,11/28/2005,STANDARD,650,16,IRRIGATION,,32.362056,109.953722
FALSE,3.22201E+14,D-12-23 25BBD,619526,153.7,4100.3,11/30/1999,STANDARD,,16,UNUSED,,32.366944,109.956111
FALSE,3.22204E+14,D-12-24 28BBB,,,,,STANDARD,,6,UNUSED,,32.367778,109.907778
FALSE,3.22207E+14,D-12-24 29BBB1,,92.24,4152.76,1/27/1954,STANDARD,166,16,IRRIGATION,1/1/1948,32.368611,109.925
FALSE,3.22214E+14,D-12-23 24CCC,,220.4,4036.6,1/20/2021,STANDARD,,16,IRRIGATION,12/20/1948,32.370444,109.960083
FALSE,3.22221E+14,D-12-23 24DAD,,,,,STANDARD,,,UNDETERMINED,,32.3725,109.946389
FALSE,3.22235E+14,D-12-24 20CAA1,,160.6,4085,12/6/1999,STANDARD,650,16,UNUSED,4/11/1949,32.376389,109.918611
FALSE,3.22245E+14,D-12-23 21BBC,611032,318.5,4099.5,12/7/2005,STANDARD,805,16,UNUSED,5/15/1969,32.380056,110.012611
FALSE,3.2225E+14,D-12-23 23AAC,800471,236,4025,1/14/2021,STANDARD,1200,20,UNUSED,3/30/1980,32.38039,109.964637
FALSE,3.22257E+14,D-12-24 19BBB,616923,158,4101,2/1/1975,STANDARD,320,16,IRRIGATION,2/4/1953,32.383889,109.943056
FALSE,3.2233E+14,D-12-23 15ACC,611040,130,4147.59,5/16/1966,STANDARD,604,16,UNUSED,5/16/1966,32.391344,109.985858
FALSE,3.22348E+14,D-12-24 17BBB,619515,161.5,4101.5,12/1/1994,STANDARD,320,16,UNUSED,6/30/1955,32.398056,109.926111
FALSE,3.22349E+14,D-12-24 17AAA,619516,171.9,4096,12/3/1999,STANDARD,1355,16,UNUSED,2/1/1960,32.398333,109.909722
FALSE,3.22352E+14,D-12-24 17BAA,,,,,STANDARD,1360,,UNDETERMINED,12/8/1961,32.397778,109.919167
FALSE,3.22355E+14,D-12-23 11DDD,805688,251.3,4019.7,1/13/2021,STANDARD,1000,,UNUSED,,32.398639,109.961303
FALSE,3.22357E+14,D-12-24 08CCC,606940,,,,STANDARD,140,8,DOMESTIC,1/1/1955,32.399167,109.926111
FALSE,3.22418E+14,D-12-23 12DBB,,81,4194,12/30/1952,STANDARD,252,18,IRRIGATION,12/30/1952,32.405,109.950833
FALSE,3.22418E+14,D-12-23 12CBA,,221.5,4056.5,12/1/2005,STANDARD,350,16,UNUSED,3/27/1948,32.405806,109.956778
FALSE,3.22419E+14,D-12-24 08DAA1,622854,,,,STANDARD,600,14,UNUSED,,32.405194,109.909333
FALSE,3.22445E+14,D-12-24 08AAA2,,169,4123,2/1/1975,STANDARD,244,16,UNUSED,,32.4125,109.91
FALSE,3.22455E+14,D-12-24 06DCB,,,,,STANDARD,,,UNDETERMINED,,32.415278,109.933333
FALSE,3.2251E+14,D-12-24 04CAA,605564,262.2,4071.8,12/1/2005,STANDARD,790,16,IRRIGATION,11/1/1969,32.419972,109.900778
FALSE,3.22532E+14,D-12-22 05AAA,,,,,STANDARD,,,DOMESTIC,,32.425556,110.116111
FALSE,3.22619E+14,D-11-24 36BBC,615809,,,,STANDARD,385,8.5,UNUSED,,32.438611,109.8575
FALSE,3.22621E+14,D-11-23 34ABD,,255,4052,12/16/2014,STANDARD,,12,IRRIGATION,,32.434639,109.982417
FALSE,3.22627E+14,D-11-24 32AAA1,,285.7,4093.3,1/17/1990,STANDARD,,8,DOMESTIC,,32.441667,109.910278
FALSE,3.22627E+14,D-11-24 32BAA,603074,309.7,4043.3,12/17/2014,STANDARD,1000,16,IRRIGATION,12/17/1964,32.441833,109.919
FALSE,3.22654E+14,D-11-24 29DAB,612292,359.4,4031.6,12/17/2014,STANDARD,750,,IRRIGATION,,32.448944,109.912639
FALSE,3.22656E+14,D-11-24 30CAB,,242.9,4088,12/1/1999,STANDARD,,16,UNUSED,,32.448889,109.939444
FALSE,3.22719E+14,D-11-24 29BAA,612294,387.1,4001.9,1/13/2021,STANDARD,708,16,IRRIGATION,,32.456165,109.919113
FALSE,3.22722E+14,D-11-23 25ABA,,285.4,4052.6,12/15/2014,STANDARD,,,IRRIGATION,,32.456278,109.948639
FALSE,3.22738E+14,D-11-23 23CBC,,127.47,4202.53,2/1/1963,STANDARD,,8,STOCK,,32.460556,109.976667
FALSE,3.22746E+14,D-11-24 19DAD,617636,339.8,4044.2,12/16/2014,STANDARD,800,16,IRRIGATION,,32.460806,109.927306
FALSE,3.2281E+14,D-11-24 19AAA,621565,362.1,4042.9,12/17/2014,STANDARD,601,16,UNUSED,4/13/1966,32.470667,109.929056
FALSE,3.22811E+14,D-11-24 19BAB,621566,270.1,4111.9,1/16/1990,STANDARD,601.5,16,UNUSED,4/18/1966,32.470556,109.938333
FALSE,3.22838E+14,D-11-23 17ACD,,261.5,4087.5,12/2/2014,STANDARD,,,DOMESTIC,,32.478333,110.016861
FALSE,3.2284E+14,D-11-23 14CBB,,303,4054,12/11/2014,STANDARD,,,IRRIGATION,,32.477639,109.974861
FALSE,3.22841E+14,D-11-23 13CAA,,318,4064,6/26/1974,STANDARD,,,IRRIGATION,,32.478056,109.9525
FALSE,3.22903E+14,D-11-23 14BBA,617021,291.7,4084.3,11/30/2005,STANDARD,400,16,OTHER,9/3/1963,32.485278,109.973333
FALSE,3.22928E+14,D-11-25 08CBB UNSURV,601478,85.4,4889.6,12/5/1994,STANDARD,150,6,STOCK,,32.491389,109.823056
FALSE,3.22931E+14,D-11-23 10CBB,613592,235.9,4146.1,1/15/1990,STANDARD,1165,16,IRRIGATION,1/20/1965,32.4925,109.994722
FALSE,3.22958E+14,D-11-23 11BAA1,605883,361.5,4045.5,1/12/2021,STANDARD,500,16,UNUSED,9/29/1965,32.499805,109.969581
FALSE,3.23013E+14,D-11-23 03DAC,605574,322.5,4075.5,12/17/2014,STANDARD,750,16,IRRIGATION,,32.503528,109.982222
FALSE,3.23055E+14,D-10-22 35CCC1,628346,365.3,4086.7,2/24/2021,STANDARD,515,16,UNUSED,12/17/1966,32.515,110.07575
FALSE,3.23105E+14,D-10-23 34DBD,608860,355.1,4072.9,12/22/2014,STANDARD,525,16,UNUSED,,32.518056,109.977222
FALSE,3.2311E+14,D-10-23 32DAC,,,,,STANDARD,,,IRRIGATION,,32.519444,110.010278
FALSE,3.23134E+14,D-10-23 31BCB,628341,284.2,4103.8,12/3/2014,STANDARD,422,16,UNUSED,7/15/1941,32.524278,110.041667
FALSE,3.23134E+14,D-10-21 33ABC1,,,,,STANDARD,,8,UNUSED,,32.526111,110.203333
FALSE,3.2314E+14,D-10-24 35ABA,,,,,STANDARD,,6,UNUSED,,32.527778,109.859167
FALSE,3.23224E+14,D-10-21 29ACB,646559,645.5,4218.5,1/7/2015,STANDARD,708,6,DOMESTIC,9/1/1945,32.537722,110.220028
FALSE,3.23239E+14,D-10-21 24DCD3,647953,,,,STANDARD,500,6,DOMESTIC,,32.544167,110.149444
FALSE,3.2325E+14,D-10-21 24DBC,647952,,,,STANDARD,200,16,UNUSED,,32.547222,110.151389
FALSE,3.23301E+14,D-10-23 21DBB,,230.6,4209.4,12/24/2014,STANDARD,,,UNUSED,,32.550361,109.997806
FALSE,3.23305E+14,D-10-23 22BCD,618062,336.5,4121.5,12/13/2005,STANDARD,600,,IRRIGATION,,32.551361,109.985944
FALSE,3.23434E+14,D-10-23 11DDB,,196,4354,2/1/1975,STANDARD,,,UNDETERMINED,,32.576111,109.959444
FALSE,3.23507E+14,D-10-23 11ABA,615739,438.1,4100.9,12/23/2014,STANDARD,950,16,INSTITUTION,4/9/1958,32.585444,109.960611
FALSE,3.23648E+14,D-09-23 31ABC1,628522,386.3,4225.4,8/8/1951,STANDARD,465,9,STOCK,2/15/1932,32.6125,110.031667
FALSE,3.25724E+14,D-17-24 16BDD,641848,359.4,4105.6,2/15/1995,STANDARD,384,8,DOMESTIC,,31.956667,109.908056
FALSE,3.13328E+14,D-18-28 03CCD,624377,,,,STANDARD,701,6.62,DOMESTIC,9/1/1975,31.891944,109.4875
FALSE,3.13438E+14,D-21-29 29ADB UNSURV,607264,132.8,4907.2,12/7/2005,STANDARD,,7,UNUSED,,31.576611,109.4075
FALSE,3.13526E+14,D-21-28 23BDD,221469,31.1,4748.9,1/6/2021,STANDARD,500,8.75,STOCK,4/24/2012,31.590556,109.465858
FALSE,3.13712E+14,D-21-28 11BCA1,607268,34.5,4775.5,1/29/2015,STANDARD,52,6,UNUSED,,31.621111,109.470001
FALSE,3.13917E+14,D-20-28 34AAA,611843,15.8,4924.2,1/24/1990,STANDARD,200,,STOCK,,31.654722,109.464722
FALSE,3.14007E+14,D-20-29 27BB,,,,,STANDARD,,,STOCK,,31.668611,109.378333
FALSE,3.14013E+14,D-20-29 20CDD,632128,13.77,5346.23,1/24/1990,STANDARD,40,60,UNUSED,6/4/1915,31.670278,109.404722
FALSE,3.14029E+14,D-20-28 21CAD1,805887,9.52,5175.48,1/8/2015,STANDARD,,60,UNUSED,,31.67475,109.4885
FALSE,3.1443E+14,D-19-28 34ABD,642409,12.1,5048,12/7/1999,STANDARD,28,36,STOCK,,31.740556,109.468333
FALSE,3.14458E+14,D-19-28E30DAA,628618,41,4804,12/4/2014,STANDARD,,,UNUSED,,31.750194,109.513722
FALSE,3.14558E+14,D-19-27 24ADD,,,,,STANDARD,,6,STOCK,,31.766111,109.536389
FALSE,3.15037E+14,D-18-27 28BBD,515616,,,,STANDARD,445,8,DOMESTIC,9/26/1986,31.843611,109.605556
FALSE,3.15054E+14,D-18-29 19DDC3,,11.6,5278.4,12/5/2014,STANDARD,,39,UNUSED,,31.84825,109.425194
FALSE,3.15102E+14,D-18-29 19DDA,212808,11.5,5308.5,12/5/2014,STANDARD,895,8.63,DOMESTIC,10/11/2006,31.8505,109.423611
FALSE,3.15106E+14,D-18-28 22CAC,645298,488.3,4411.7,1/7/2015,STANDARD,632,6,STOCK,,31.851944,109.486111
FALSE,3.15121E+14,D-18-27 21BCC2,,,,,STANDARD,,,DOMESTIC,,31.855833,109.61
FALSE,3.15124E+14,D-18-27 21ADD,508199,230,4272,1/13/2025,STANDARD,330,6,DOMESTIC,6/20/1984,31.856667,109.594444
FALSE,3.15205E+14,D-18-26 13DAA,627846,296.4,4059.6,1/13/2021,STANDARD,1000,16,IRRIGATION,5/21/1966,31.867667,109.64375
FALSE,3.1521E+14,D-18-27 16BCC,520935,,,,STANDARD,346,8,DOMESTIC,5/7/1988,31.869444,109.608056
FALSE,3.15211E+14,D-18-28 13ADC,637514,5.6,5184.4,12/15/2014,STANDARD,60,48,DOMESTIC,,31.869556,109.443139
FALSE,3.15236E+14,D-18-26 12CCC,640570,145,4190,5/15/1969,STANDARD,314,8,DOMESTIC,5/15/1969,31.876667,109.659167
FALSE,3.15243E+14,D-18-26 12DDA,643006,150,4205,11/17/1973,STANDARD,319,8.62,DOMESTIC,11/17/1973,31.878611,109.645
FALSE,3.15254E+14,D-18-26 11DAA,,108.51,4228.49,9/2/1951,STANDARD,140,,STOCK,,31.881667,109.662222
FALSE,3.15256E+14,D-18-28 07DAB,585646,362.1,4327.9,11/5/2024,STANDARD,445,7,DOMESTIC,4/30/2001,31.882167,109.527025
FALSE,3.153E+14,D-18-26 11DBA,627845,237.7,4092.3,12/6/2005,STANDARD,1000,16,DOMESTIC,,31.883306,109.664833
FALSE,3.15302E+14,D-18-27 08BDD,648369,354.1,4043.9,11/5/2024,STANDARD,336,8,DOMESTIC,10/10/1980,31.883936,109.619633
FALSE,3.15303E+14,D-18-28 09ADD,,10.31,4869.69,4/4/1946,STANDARD,,,DOMESTIC,,31.884167,109.491667
FALSE,3.15311E+14,D-18-28 10BCC,508334,502,4393,1/13/2025,STANDARD,600,8,DOMESTIC,,31.883056,109.488889
FALSE,3.15313E+14,D-18-26 07BDB,,276.3,4075.7,12/11/2014,STANDARD,,,DOMESTIC,,31.887056,109.639417
FALSE,3.15318E+14,D-18-28 11ABC,650300,,,,STANDARD,720,8,DOMESTIC,,31.888333,109.463889
FALSE,3.1532E+14,D-18-24 09BBB,633365,,,,STANDARD,22,,DOMESTIC,,31.888889,109.9125
FALSE,3.15321E+14,D-18-28 08BBA,,369.8,4348.2,12/3/2014,STANDARD,,8,UNUSED,,31.888972,109.521278
FALSE,3.15331E+14,D-18-27 06DDD,648838,121.02,4265.38,2/7/1966,STANDARD,385,8,UNUSED,,31.891944,109.626944
FALSE,3.1534E+14,D-18-27 05CAB,,283.4,4110.6,12/16/2014,STANDARD,400,12,UNUSED,4/1/1961,31.896111,109.620556
FALSE,3.15409E+14,D-18-28 01BAD,,,,,STANDARD,,7,UNUSED,,31.9025,109.448611
FALSE,3.15418E+14,D-18-26 01BAA,627829,217.6,4125.4,12/8/2005,STANDARD,800,16,IRRIGATION,9/11/1967,31.904944,109.652139
FALSE,3.15434E+14,D-17-26 36CAD,805467,246.6,4097.4,12/11/2014,STANDARD,470,16,UNUSED,3/1/1968,31.909194,109.652
FALSE,3.15444E+14,D-17-27 31ACD,,250.9,4122.1,11/30/2005,STANDARD,560,16,IRRIGATION,1/11/1966,31.913833,109.631389
FALSE,3.15448E+14,D-17-27 32BDD,627821,252.6,4141.4,11/30/2005,STANDARD,650,16,UNUSED,10/29/1965,31.913333,109.618389
FALSE,3.1551E+14,D-17-27 33AAD,627824,247.9,4199.1,11/29/2005,STANDARD,1000,16,UNUSED,6/10/1966,31.91725,109.592889
FALSE,3.1551E+14,D-17-27 33BBB,627828,212.8,4197.2,11/29/1994,STANDARD,300,8.62,UNUSED,11/9/1966,31.919611,109.609472
FALSE,3.15511E+14,D-17-26 25CDD,611832,270.3,4069.7,12/12/2014,STANDARD,589,16,UNUSED,7/1/1972,31.920611,109.652111
FALSE,3.15514E+14,D-17-27 28CDD,627816,247.6,4176.4,11/29/2005,STANDARD,750,14,UNUSED,10/29/1965,31.920639,109.601361
FALSE,3.1552E+14,D-17-23 26DDA,,,,,STANDARD,,8,PUBLIC SUPPLY,,31.922222,109.966389
FALSE,3.15522E+14,D-17-27 27DCB,626143,190,4280,12/17/1968,STANDARD,402,20,IRRIGATION,12/17/1968,31.922778,109.583333
FALSE,3.15523E+14,D-17-27 26CCB,626144,223.2,4271.8,12/6/1999,STANDARD,400,20,UNUSED,12/23/1968,31.922222,109.575
FALSE,3.15533E+14,D-17-26 26DBB,,126,4192,11/2/1966,STANDARD,414,16,UNUSED,11/2/1966,31.926667,109.668333
FALSE,3.15535E+14,D-17-27 30DAA,,248,4126,12/6/2005,STANDARD,470,16,UNUSED,2/26/1966,31.926889,109.627083
FALSE,3.15539E+14,D-17-25 30BCC,,306.4,4092.6,12/7/1994,STANDARD,606,16,UNUSED,11/13/1961,31.926972,109.846333
FALSE,3.15542E+14,D-17-23 25BAC1,,12.48,4867.52,11/12/1959,STANDARD,,,DOMESTIC,,31.928333,109.960556
FALSE,3.15549E+14,D-17-25 25BDB,,,,,STANDARD,,8,DOMESTIC,,31.930278,109.757778
FALSE,3.15551E+14,D-17-27 29BAD,604985,335.3,4056.7,1/27/2021,STANDARD,485,16,UNUSED,3/22/1966,31.932056,109.618333
FALSE,3.156E+14,D-17-24 27AAB,,,,,STANDARD,307.5,5,UNUSED,,31.933333,109.882778
FALSE,3.15601E+14,D-17-26 27AAA,,191.9,4115.1,12/17/2014,STANDARD,500,16,UNUSED,5/25/1965,31.934222,109.677694
FALSE,3.15602E+14,D-17-24 22DDD,,350,4140,2/1/1975,STANDARD,,,UNDETERMINED,,31.933889,109.881111
FALSE,3.1561E+14,D-17-27 20DDD,606028,221.5,4186.5,11/29/1994,STANDARD,,,UNUSED,,31.936139,109.611944
FALSE,3.15618E+14,D-17-27 19CAD,805707,259.9,4103.1,12/7/2005,STANDARD,500,16,IRRIGATION,12/23/1966,31.938194,109.635417
FALSE,3.15627E+14,D-17-26 22DAA,,,,,STANDARD,403,16,UNUSED,5/7/1965,31.939722,109.677778
FALSE,3.1563E+14,D-17-24 21ADD,644005,378.1,4117.9,1/18/1990,STANDARD,350,8,DOMESTIC,,31.941667,109.9
FALSE,3.15646E+14,D-17-27 20BCA,608637,231.2,4156,12/8/1999,STANDARD,620,16,IRRIGATION,10/28/1973,31.945,109.6225
FALSE,3.15649E+14,D-17-30 18DAA UNSURV,,,,,STANDARD,,6,UNUSED,,31.946944,109.305278
FALSE,3.15651E+14,D-17-26 24AAA,,247.1,4103.9,12/15/2014,STANDARD,380,16,UNUSED,6/15/1959,31.948639,109.643417
FALSE,3.15703E+14,D-17-28 14CCB3,607560,20.9,4894,12/7/1999,STANDARD,120,7,DOMESTIC,5/1/1966,31.950833,109.473056
FALSE,3.15718E+14,D-17-25 18DBB,,92.72,4187.28,7/16/1953,STANDARD,550,18,IRRIGATION,4/1/1953,31.955,109.837222
FALSE,3.15732E+14,D-17-24 14BCB,618123,174.5,4195.5,2/21/1969,STANDARD,350,12,IRRIGATION,7/26/1967,31.958889,109.879444
FALSE,3.15744E+14,D-17-26 14AAA1,227441,274.4,4053.6,11/14/2017,STANDARD,1450,,IRRIGATION,,31.962139,109.660861
FALSE,3.15746E+14,D-17-24 14BAA,806554,243.5,4102.5,12/8/1994,STANDARD,354,8,UNUSED,,31.962778,109.873611
